customer_id,churn_probability,risk_segment,frequency,monetary,recency,customer_lifespan,avg_purchase_interval,median_purchase_interval,average_order_value,revenue_exposure
13813,0.3318903133676291,LOW,5,1783.7500000000002,43,599,149.25,70.0,356.75000000000006,592.0093464695085
13814,0.7254582185758807,HIGH,3,2257.32,1,434,216.5,216.5,752.44,1637.591345955707
13815,0.205901338239328,LOW,6,6426.130000000001,81,493,98.4,88.0,1071.0216666666668,1323.148766699893
13819,0.5366286208476486,MEDIUM,6,2642.3500000000004,210,436,86.8,10.0,440.3916666666667,1417.9606362967845
13820,0.6759513294159089,MEDIUM,3,652.75,327,262,130.5,130.5,217.58333333333334,441.2272302762345
13821,0.4651057212645844,MEDIUM,6,1379.0800000000002,53,559,111.2,116.0,229.8466666666667,641.4179980815632
13823,0.3025621075105006,LOW,6,3096.21,0,632,126.0,107.0,516.035,936.7958228950871
13824,0.2026229422446885,LOW,11,3045.66,44,501,49.6,47.0,276.8781818181818,617.120590276958
13825,0.8689251770041883,HIGH,2,255.59,530,108,108.0,108.0,127.795,222.0885859905005
13827,0.2218810326659633,LOW,2,300.75999999999993,42,9,9.0,9.0,150.37999999999997,66.73293938461511
13831,0.1338489303584603,LOW,16,5837.939999999999,47,590,38.86666666666667,21.0,364.8712499999999,781.4020244968696
13833,0.6059911257339329,MEDIUM,2,700.41,68,244,244.0,244.0,350.205,424.4422443753039
13834,0.9011701211534476,HIGH,2,324.19,485,92,92.0,92.0,162.095,292.1503415767362
13835,0.3817427988133733,LOW,5,798.0400000000001,64,490,122.0,82.0,159.608,304.6460231650245
13836,0.7290516029936355,HIGH,2,620.3700000000001,308,15,15.0,15.0,310.18500000000006,452.2817429491617
13837,0.5738588454939154,MEDIUM,2,266.59000000000003,120,105,105.0,105.0,133.29500000000002,152.98502962022292
13838,0.3350035965062796,LOW,9,1482.79,26,461,57.5,3.0,164.75444444444443,496.7399828635463
13842,0.10695230982439,LOW,16,4098.99,64,505,33.2,30.0,256.186875,438.39644844707635
13846,0.5275049040719264,MEDIUM,3,1106.66,151,157,78.0,78.0,368.8866666666667,583.7685771402381
13848,0.2616780166657451,LOW,8,3015.0,1,637,90.71428571428572,73.0,376.875,788.9592202472214
13849,0.5083950870896476,MEDIUM,4,2524.93,79,453,150.66666666666666,190.0,631.2325,1283.662007245264
13851,0.3860195471436462,LOW,8,4606.46,4,584,82.85714285714286,46.0,575.8075,1778.1836031353207
13854,0.0532800604593039,LOW,34,10304.199999999995,1,608,17.939393939393938,14.0,303.0647058823528,549.008398984759
13855,0.8176368947415763,HIGH,4,1310.34,409,230,76.0,95.0,327.585,1071.382328655677
13856,0.5001689928415185,MEDIUM,11,1142.03,77,450,44.5,19.5,103.82090909090908,571.2079948947994
13857,0.595393904871833,MEDIUM,6,1001.01,302,177,35.0,27.0,166.835,595.9952527157535
13859,0.6406898906000961,MEDIUM,2,515.8600000000001,235,203,203.0,203.0,257.93000000000006,330.5062869649656
13861,0.8347956883459662,HIGH,2,273.26,338,101,101.0,101.0,136.63,228.1162697974187
13862,0.2506933233159602,LOW,7,2128.03,17,281,46.333333333333336,45.0,304.00428571428574,533.4829128160629
13863,0.4987037495794315,MEDIUM,4,1239.55,156,345,114.66666666666669,76.0,309.8875,618.1682327911842
13865,0.347370409767052,LOW,3,383.34,45,152,76.0,76.0,127.77999999999999,133.16097288010172
13869,0.252172204318626,LOW,10,7996.869999999999,32,567,62.66666666666666,60.0,799.6869999999999,2016.5883355494907
13870,0.1897407996153673,LOW,12,5120.61,10,567,51.27272727272727,35.0,426.7175,971.5886359184459
13871,0.1026699037888735,LOW,13,6095.24,1,626,51.75,31.0,468.8646153846154,625.7977043700932
13872,0.8759369460631761,HIGH,3,919.57,436,198,99.0,99.0,306.52333333333337,805.4853374913149
13873,0.3801328847581132,LOW,8,1038.92,28,526,74.57142857142857,73.0,129.865,394.92765663289896
13874,0.5383052261350554,MEDIUM,7,2049.15,267,314,52.0,39.0,292.7357142857143,1103.0681541346487
13875,0.1351242760492825,LOW,13,4452.38,42,588,48.75,49.0,342.4907692307692,601.6246241963045
13877,0.8543118647447802,HIGH,2,332.4400000000001,379,219,219.0,219.0,166.22000000000006,284.00743631575483
13878,0.677110264116389,MEDIUM,3,1145.3300000000002,456,56,27.5,27.5,381.7766666666667,775.5146988004238
13880,0.1899206366172542,LOW,12,2754.8500000000004,54,416,37.45454545454545,41.0,229.57083333333335,523.2028657850428
13881,0.0891569179056508,LOW,34,37418.26,4,549,16.272727272727273,14.0,1100.5370588235294,3336.0967349922976
13883,0.2589014206121175,LOW,14,5628.32,127,512,39.0,28.0,402.0228571428571,1457.1800436595931
13884,0.536373511619583,MEDIUM,8,1233.6799999999998,186,192,27.0,8.0,154.20999999999998,661.7132738148471
13885,0.3239242552397295,LOW,2,506.8,98,11,11.0,11.0,253.4,164.1648125554949
13888,0.3026354745989482,LOW,7,2001.59,28,455,75.5,84.5,285.94142857142856,605.7521396025087
13889,0.5254467762978509,MEDIUM,6,1991.23,1,593,118.2,63.0,331.87166666666667,1046.2853843675696
13890,0.194011967771147,LOW,6,1544.6799999999998,16,625,124.6,87.0,257.44666666666666,299.6864063767353
13891,0.6256178018107692,MEDIUM,3,859.21,287,203,101.5,101.5,286.40333333333336,537.537071493831
13892,0.5732296331320668,MEDIUM,3,689.2,155,329,164.0,164.0,229.73333333333335,395.06986315462046
13895,0.5692503084589015,MEDIUM,4,2352.75,52,593,197.0,220.0,588.1875,1339.3036632266803
13897,0.5049860507460054,MEDIUM,2,849.56,347,238,238.0,238.0,424.78,429.0159492717764
13898,0.6897771215484761,MEDIUM,2,686.4,234,85,85.0,85.0,343.2,473.463016230874
13900,0.4511219339145343,MEDIUM,6,1610.59,92,441,88.0,115.0,268.4316666666667,726.5724755434098
13901,0.1527481764620591,LOW,14,5461.419999999999,16,596,45.61538461538461,49.0,390.1014285714285,834.2219458934187
13902,0.9311603061119788,HIGH,5,34095.26,541,92,22.5,26.0,6819.052000000001,31748.152738567507
13908,0.2372389949533373,LOW,3,1461.61,35,149,74.5,74.5,487.2033333333333,346.7508874137473
13909,0.7830369265472069,HIGH,2,282.8499999999999,332,98,98.0,98.0,141.42499999999995,221.4819946738774
13911,0.0922447441132835,LOW,19,4091.71,53,503,27.444444444444443,22.0,215.35315789473685,377.43874193576323
13916,0.8467862759618426,HIGH,4,1275.81,372,211,70.33333333333333,77.0,318.9525,1080.3383987348784
13919,0.6610706994321541,MEDIUM,3,1189.02,30,419,209.0,209.0,396.34,786.0262830388199
13920,0.7537366506723645,HIGH,4,1774.6799999999998,340,130,43.0,38.0,443.66999999999996,1337.6413592152317
13921,0.6256178018107692,MEDIUM,4,730.7000000000002,311,319,105.66666666666669,116.0,182.67500000000004,457.13892778312913
13922,0.6443866736041617,MEDIUM,3,865.1999999999999,260,115,57.5,57.5,288.4,557.5233500023206
13925,0.283278745677382,LOW,4,678.25,1,42,14.0,13.0,169.5625,192.13380925568433
13928,0.2203156226837553,LOW,2,225.45,15,26,26.0,26.0,112.725,49.67015713405263
13929,0.1981380987053315,LOW,11,3494.1,78,525,52.3,46.5,317.6454545454545,692.3143306862988
13931,0.2698172163671656,LOW,11,5257.379999999999,4,640,63.7,32.0,477.9436363636363,1418.5316369844088
13933,0.3909188547690665,LOW,2,608.7899999999998,18,39,39.0,39.0,304.3949999999999,237.98748959485994
13935,0.800494282810763,HIGH,3,6116.92,505,55,27.5,27.5,2038.9733333333334,4896.559488410812
13936,0.4660341298289095,MEDIUM,3,939.66,88,234,116.5,116.5,313.21999999999997,437.9136304350331
13937,0.5902048206325403,MEDIUM,2,880.13,78,233,233.0,233.0,440.065,519.4569687833177
13939,0.4475069263161255,MEDIUM,6,1382.62,17,503,100.4,97.0,230.43666666666664,618.7320264632014
13940,0.2978330004100948,LOW,2,391.06,25,27,27.0,27.0,195.53,116.47057314037167
13941,0.1235461614998268,LOW,13,7745.48,80,551,45.41666666666666,26.0,595.8061538461538,956.9243229736785
13945,0.6634481451060301,MEDIUM,2,854.1499999999999,303,85,85.0,85.0,427.07499999999993,566.6842331423155
13946,0.4984969426722856,MEDIUM,5,1800.63,110,534,133.0,104.0,360.12600000000003,897.6085498839977
13948,0.6713816039826187,MEDIUM,4,548.76,269,374,124.66666666666669,87.0,137.19,368.42736900150186
13951,0.4324188927994992,MEDIUM,3,674.4499999999998,85,118,58.5,58.5,224.8166666666666,291.64492224862215
13952,0.3442815868113712,LOW,14,12823.521,126,505,38.38461538461539,39.0,915.9657857142857,4414.902158388943
13953,0.1184376945161305,LOW,10,5729.36,24,612,67.55555555555556,64.0,572.9359999999999,678.5721894529373
13955,0.479926472758408,MEDIUM,3,544.0699999999999,63,220,110.0,110.0,181.35666666666665,261.113596033667
13956,0.3904513360375951,LOW,3,676.07,47,133,66.5,66.5,225.35666666666668,263.9724347549369
13957,0.6956511045382552,MEDIUM,3,458.25,326,240,120.0,120.0,152.75,318.78211865465545
13958,0.5126454189649329,MEDIUM,8,4709.23,288,354,50.285714285714285,51.0,588.65375,2414.1651863522306
13959,0.5591755934000513,MEDIUM,5,808.1700000000001,190,230,57.0,58.5,161.63400000000001,451.9089393181195
13962,0.6675283620639603,MEDIUM,2,310.8500000000001,154,190,190.0,190.0,155.42500000000004,207.5011913475821
13963,0.7131059029615843,HIGH,17,2860.57,217,288,17.5625,17.5,168.26882352941178,2039.8893528348192
13964,0.7213608125659626,HIGH,2,438.9,296,43,43.0,43.0,219.45,316.605260635201
13965,0.8472423728932124,HIGH,3,996.61,385,226,113.0,113.0,332.2033333333333,844.3702212491044
13967,0.7580842654007438,HIGH,2,166.3,54,250,250.0,250.0,83.15,126.0694133361437
13969,0.064527399596111,LOW,28,7832.52,16,517,18.703703703703702,14.0,279.73285714285714,505.4121478845313
13970,0.6546389863231615,MEDIUM,2,846.55,295,51,51.0,51.0,423.275,554.1846338718724
13971,0.1906364273786505,LOW,12,3895.21,15,576,52.0,53.0,324.60083333333336,742.5689182895932
13975,0.1615206349672805,LOW,10,4261.83,37,547,60.22222222222222,60.0,426.183,688.3734877226051
13976,0.5416723104652366,MEDIUM,4,1192.36,115,461,153.33333333333334,83.0,298.09,645.8683961063294
13979,0.4732665178122344,MEDIUM,6,2510.0600000000004,302,343,68.2,68.0,418.3433333333334,1187.9273556997773
13980,0.4529427251539926,MEDIUM,4,568.6800000000001,348,216,71.66666666666667,78.0,142.17000000000002,257.57946894057255
13982,0.2061217542503091,LOW,8,3312.62,72,525,74.42857142857143,38.0,414.0775,682.8030455646589
13983,0.10695230982439,LOW,17,5831.52,96,543,33.4375,36.0,343.03058823529415,623.6945337871268
13984,0.1954855551694638,LOW,11,1792.62,35,606,60.1,50.5,162.96545454545455,350.4313159078842
13985,0.1486892024357627,LOW,14,5733.77,16,560,42.61538461538461,27.0,409.555,852.5496882501031
13987,0.7231993548362323,HIGH,2,682.54,288,21,21.0,21.0,341.27,493.612487649922
13988,0.3573727105267118,LOW,5,2533.34,71,463,115.25,90.5,506.668,905.3465824857402
13989,0.4328111256862693,MEDIUM,4,1656.65,148,324,108.0,76.0,414.1625,717.016551368158
13992,0.8109048319221389,HIGH,2,142.7,289,82,82.0,82.0,71.35,115.71611951528921
13993,0.106625858858162,LOW,16,5556.76,9,636,42.0,44.0,347.2975,592.4943074686803
13994,0.3843143331402817,LOW,2,419.56000000000006,14,42,42.0,42.0,209.78000000000003,161.2429216123366
13995,0.1478098984637246,LOW,12,3380.2200000000003,24,605,54.63636363636363,45.0,281.685,499.62997498505126
13996,0.7597826854508465,HIGH,2,895.7600000000001,295,13,13.0,13.0,447.88000000000005,680.5829383194504
13997,0.8601943597467027,HIGH,3,376.46,428,31,15.5,15.5,125.48666666666666,323.8287686702437
13998,0.5705603786476422,MEDIUM,3,566.7,355,129,64.5,64.5,188.9,323.3365665796189
13999,0.0536473099771832,LOW,26,8469.42,4,638,25.12,20.0,325.74692307692305,454.36160006695496
14000,0.431704286628607,MEDIUM,5,2046.34,120,526,131.25,117.5,409.268,883.4137498995836
14001,0.3517410126583771,LOW,8,3494.9100000000003,141,260,36.85714285714285,23.0,436.86375000000004,1229.3031825498888
14002,0.4678143492758593,MEDIUM,2,529.7299999999999,43,22,22.0,22.0,264.86499999999995,247.8152952419009
14004,0.1452992200971526,LOW,9,4879.07,7,337,41.875,30.0,542.1188888888888,708.9250657994143
14005,0.3764639252609552,LOW,3,696.5599999999998,42,81,40.5,40.5,232.1866666666666,262.22971177977087
14006,0.322583172314798,LOW,7,2196.6700000000005,24,536,89.16666666666667,63.5,313.81000000000006,708.6087771287475
14009,0.4660341298289095,MEDIUM,3,1099.91,107,264,132.0,132.0,366.6366666666667,512.5955997401159
14010,0.8197993687749292,HIGH,2,445.15,474,0,0.0,0.0,222.575,364.9336890101597
14011,0.8745954813109907,HIGH,2,457.8200000000001,389,127,127.0,127.0,228.91000000000005,400.40730325379786
14013,0.4744243352831326,MEDIUM,5,1084.5700000000002,19,513,128.0,117.0,216.91400000000004,514.5464013180272
14014,0.5996404735126963,MEDIUM,2,1443.03,285,200,200.0,200.0,721.515,865.2991924930262
14016,0.1803240302244455,LOW,11,11403.41,70,538,53.4,47.0,1036.6736363636364,2056.3088495017437
14019,0.331875683184457,LOW,2,800.5300000000002,7,39,39.0,39.0,400.2650000000001,265.6764406596534
14020,0.8739666348418248,HIGH,2,606.2099999999999,385,52,52.0,52.0,303.10499999999996,529.8073137074625
14021,0.3476765512764285,LOW,7,1716.58,64,437,72.33333333333333,53.5,245.22571428571428,596.8146143900916
14022,0.662739031926944,MEDIUM,2,792.15,134,261,261.0,261.0,396.075,524.9887241409288
14024,0.4245352605905819,MEDIUM,3,645.7399999999999,30,269,134.0,134.0,215.24666666666664,274.1393991737623
14025,0.8163808678333575,HIGH,8,4057.900000000001,373,119,16.571428571428573,15.0,507.2375000000001,3312.7919235809823
14026,0.8642175597431232,HIGH,2,713.11,379,154,154.0,154.0,356.555,616.2821840284186
14028,0.8786895848999138,HIGH,3,10396.5,459,0,0.0,0.0,3465.5,9135.296269411954
14030,0.0658107094152326,LOW,18,6820.46,30,607,35.294117647058826,17.0,378.9144444444444,448.8593111382173
14031,0.084558452842852,LOW,38,31359.68,35,609,16.054054054054053,13.0,825.2547368421052,2651.726022446929
14032,0.1751059340167459,LOW,11,3416.1900000000005,77,556,55.2,34.5,310.56272727272733,598.1951407286673
14034,0.6035070199822375,MEDIUM,2,473.91,66,0,0.0,0.0,236.955,286.0080118397822
14035,0.2112983874196695,LOW,7,2203.99,16,505,83.5,75.5,314.85571428571427,465.6995328890773
14037,0.4331294572929354,MEDIUM,6,836.9500000000002,85,556,110.6,113.0,139.4916666666667,362.50769928132235
14038,0.5262055639388463,MEDIUM,4,2595.92,53,529,176.0,189.0,648.98,1365.98754754013
14040,0.0518551735481392,LOW,33,11697.95,3,644,19.6875,16.5,354.48333333333335,606.5992274074549
14043,0.8535679783415692,HIGH,2,302.6,400,238,238.0,238.0,151.3,258.28967024615883
14044,0.2068188969292012,LOW,9,2966.99,12,580,72.125,68.0,329.66555555555556,613.6295989999705
14045,0.1397623550835812,LOW,16,10986.629999999996,18,591,38.86666666666667,33.0,686.6643749999997,1535.5172832319251
14047,0.2038985289670112,LOW,12,3295.42,108,477,43.0,32.0,274.61833333333334,671.931290328468
14048,0.7406047012230337,HIGH,3,748.69,214,77,38.5,38.5,249.56333333333336,554.4833337586731
14049,0.2173802895709091,LOW,12,10689.42,67,458,41.27272727272727,42.0,890.785,2323.6692149450673
14051,0.0518551735481392,LOW,30,15432.43,0,644,21.724137931034484,18.0,514.4143333333334,800.2513359195099
14053,0.3660895095741133,LOW,4,572.3,33,362,120.33333333333331,89.0,143.075,209.51302632926502
14055,0.8847631309617716,HIGH,3,1520.96,15,616,308.0,308.0,506.9866666666667,1345.6893316676162
14056,0.0777601674337626,LOW,17,5333.969999999999,16,177,10.5,9.0,313.7629411764706,414.77040028666664
14057,0.0797606863165145,LOW,18,6940.679999999999,9,635,36.8235294117647,24.0,385.5933333333333,553.5934003033059
14058,0.9089563407042246,HIGH,2,469.19000000000005,371,67,67.0,67.0,234.59500000000003,426.4732254950152
14060,0.064527399596111,LOW,25,6860.6,17,530,21.625,20.0,274.42400000000004,442.6966776690791
14061,0.8472423728932124,HIGH,3,917.43,416,230,114.5,114.5,305.81,777.2855701634197
14062,0.0536473099771832,LOW,22,23921.47,0,637,30.0,30.0,1087.3395454545455,1283.3225161998887
14063,0.7533246287374481,HIGH,9,22710.2,347,293,36.25,5.0,2523.355555555556,17108.152983553195
14064,0.1509742519641072,LOW,14,3022.9299999999994,22,574,43.76923076923077,26.0,215.9235714285714,456.38459548985844
14065,0.6097036990032633,MEDIUM,3,891.02,298,42,21.0,21.0,297.00666666666666,543.2581898858876
14068,0.7032409577004115,HIGH,4,1516.72,229,357,118.66666666666669,45.0,379.18,1066.6196253633682
14069,0.8789722478750102,HIGH,2,225.81,423,46,46.0,46.0,112.905,198.48072329265605
14071,0.505012671593576,MEDIUM,2,356.81,169,4,4.0,4.0,178.405,180.19357135130386
14075,0.514471125516892,MEDIUM,4,1100.53,170,280,92.66666666666669,70.0,275.1325,566.1909077651052
14077,0.4294193772155479,MEDIUM,4,426.06000000000006,91,212,70.33333333333333,48.0,106.51500000000001,182.95841985645637
14078,0.2704596641837763,LOW,9,1553.47,10,519,64.5,69.5,172.60777777777778,420.150974519571
14079,0.8385973569037366,HIGH,2,618.7299999999999,33,557,557.0,557.0,309.36499999999995,518.8653426370489
14080,0.6753877378923682,MEDIUM,4,1070.0800000000002,322,323,107.33333333333331,101.0,267.52000000000004,722.7189105638654
14081,0.4014826403713998,MEDIUM,10,4867.57,211,426,47.22222222222222,32.0,486.75699999999995,1954.2448557926143
14082,0.7176158226962678,HIGH,2,413.36,273,27,27.0,27.0,206.68,296.63367646972927
14083,0.3808905702255544,LOW,9,612.6800000000002,35,595,74.0,70.0,68.07555555555558,233.36403456579274
14085,0.076942995483213,LOW,27,8520.32,50,590,22.26923076923077,17.0,315.5674074074074,655.5789432755294
14087,0.5974394156588847,MEDIUM,2,638.0000000000001,313,330,330.0,330.0,319.00000000000006,381.1663471903685
14088,0.1207667417078805,LOW,10,39052.880000000005,37,292,32.0,14.0,3905.2880000000005,4716.289071908853
14091,0.937547284424018,HIGH,2,9530.080000000002,563,44,44.0,44.0,4765.040000000001,8934.900624343647
14092,0.0533244052984567,LOW,20,5897.96,8,623,32.36842105263158,31.0,294.898,314.5052094740857
14096,0.1075837547822629,LOW,3,244.68,0,10,4.5,4.5,81.56,26.323593120124087
14097,0.8762845003130572,HIGH,2,422.86,390,164,164.0,164.0,211.43,370.54566380237935
14099,0.0822896962938674,LOW,17,4956.66,29,609,37.5625,38.5,291.56823529411764,407.8820460319608
14101,0.1672077427222284,LOW,12,8929.529999999999,51,478,42.90909090909091,48.0,744.1274999999999,1493.08655487042
14104,0.5935558061800015,MEDIUM,5,743.53,63,405,100.75,84.5,148.706,441.3265485690165
14105,0.4427384382483637,MEDIUM,5,5988.83,148,482,120.0,139.5,1197.766,2651.485241134948
14107,0.1340730145798037,LOW,10,4636.01,5,634,70.0,66.0,463.601,621.5638363221158
14108,0.8471163862266147,HIGH,3,738.38,10,636,317.5,317.5,246.12666666666667,625.4937972620078
14110,0.0609501863842322,LOW,26,10564.42,28,619,24.36,16.0,406.32384615384615,643.9033680413103
14111,0.3755593013307265,LOW,3,295.49999999999994,4,146,72.5,72.5,98.49999999999999,110.97777354322966
14112,0.1518672269285304,LOW,10,4820.26,39,523,57.888888888888886,71.0,482.026,732.039519274518
14113,0.3582857782296436,LOW,13,5685.6900000000005,263,377,30.916666666666668,19.5,437.3607692307693,2037.1018664225023
14114,0.5044557509860645,MEDIUM,7,1364.09,182,332,54.833333333333336,59.0,194.86999999999998,688.1230453625808
14115,0.867634029281414,HIGH,2,622.67,410,165,165.0,165.0,311.335,540.249681012658
14116,0.3492907020593234,LOW,2,628.8699999999999,1,28,28.0,28.0,314.43499999999995,219.65844380404667
14119,0.8356552769726272,HIGH,2,183.37,284,342,342.0,342.0,91.685,153.23410813847065
14122,0.6925276252341943,MEDIUM,3,362.42,315,331,165.0,165.0,120.80666666666667,250.9858619373767
14127,0.2387385927594022,LOW,6,1900.0800000000008,31,302,59.8,53.0,316.6800000000001,453.6224253302851
14128,0.589863103814533,MEDIUM,2,592.2499999999999,164,295,295.0,295.0,296.12499999999994,349.3464232341571
14129,0.2853792179957123,LOW,7,2193.71,4,483,80.16666666666667,71.0,313.38714285714286,626.0392443093741
14130,0.6422136373787352,MEDIUM,4,1858.77,228,408,135.66666666666666,55.0,464.6925,1193.7274427504715
14132,0.1599636647942814,LOW,5,1552.46,22,69,17.25,18.0,310.492,248.3371910465301
14133,0.8026574297424075,HIGH,4,911.14,38,603,201.0,186.0,227.785,731.3332905354972
14134,0.506450561268291,MEDIUM,15,11123.35,291,347,24.428571428571427,22.0,741.5566666666667,5633.426850683645
14135,0.0536473099771832,LOW,19,7339.68,14,632,34.77777777777778,19.0,386.29894736842107,393.75408809333203
14136,0.5869684725053,MEDIUM,5,1570.81,309,331,82.5,69.0,314.162,922.0159462960503
14139,0.8214752048672503,HIGH,3,670.98,399,52,26.0,26.0,223.66,551.1934329618276
14142,0.710959701654209,HIGH,2,671.3399999999999,282,273,273.0,273.0,335.66999999999996,477.2956861085366
14145,0.2028631954795568,LOW,6,6709.050000000001,65,454,90.2,73.0,1118.1750000000002,1361.0193216321209
14146,0.3284511289893541,LOW,9,7163.030000000001,163,440,54.75,33.0,795.8922222222222,2352.705290484613
14147,0.3328597175622277,LOW,8,2289.6000000000004,194,354,50.285714285714285,48.0,286.20000000000005,762.1156093304767
14148,0.6589119219874751,MEDIUM,2,466.2900000000001,142,180,180.0,180.0,233.14500000000004,307.2440401035398
14151,0.8932867011759751,HIGH,2,679.45,582,43,43.0,43.0,339.725,606.9436491140164
14152,0.4788237497877081,MEDIUM,6,1690.56,143,425,84.6,57.0,281.76,809.4802784411078
14154,0.3636495479826213,LOW,8,6460.7,148,456,64.85714285714286,42.0,807.5875,2349.4306346513213
14156,0.055256950019134,LOW,143,294916.33,2,645,4.119718309859155,2.0,2062.3519580419584,16296.17690663643
14157,0.5699856269320274,MEDIUM,4,822.9800000000001,194,360,119.33333333333331,103.0,205.74500000000003,469.08677125251995
14159,0.1026699037888735,LOW,16,5963.18,4,640,42.266666666666666,28.0,372.69875,612.2391168757347
14160,0.905051885639532,HIGH,7,8421.47,519,88,14.5,14.5,1203.0671428571427,7621.867303356748
14161,0.5133201473126314,MEDIUM,7,2996.9300000000003,124,510,84.5,80.0,428.1328571428572,1538.3845490856447
14162,0.5598262424078109,MEDIUM,2,289.36,82,118,118.0,118.0,144.68,161.99132150312417
14163,0.4496519154143851,MEDIUM,4,1808.1,61,309,102.66666666666669,46.0,452.025,813.0156282607496
14166,0.8590052669300893,HIGH,2,251.15,414,121,121.0,121.0,125.575,215.73917278949193
14167,0.3843558840859106,LOW,7,1101.5500000000002,74,516,85.33333333333333,79.5,157.36428571428573,423.3872241148349
14168,0.7427955971008176,HIGH,2,370.45,329,143,143.0,143.0,185.225,275.16862894599785
14169,0.8478237376845259,HIGH,2,621.51,339,13,13.0,13.0,310.755,526.9309312083096
14170,0.8008168379023214,HIGH,3,570.1800000000001,284,19,9.0,9.0,190.06000000000003,456.60974463514566
14171,0.9282833916237858,HIGH,2,498.79,7,632,632.0,632.0,249.395,463.0184729080282
14172,0.857948784001104,HIGH,3,369.02,514,37,18.5,18.5,123.00666666666666,316.6002602720874
14173,0.4062658085194663,MEDIUM,3,249.2,128,511,255.5,255.5,83.06666666666666,101.241439483051
14175,0.2524132059662826,LOW,7,5662.570000000001,80,456,75.5,59.0,808.9385714285715,1429.3074477084929
14176,0.6002554385445317,MEDIUM,5,756.46,206,83,20.5,21.0,151.292,454.06922904139645
14177,0.2782267004753279,LOW,12,1959.69,4,556,50.36363636363637,13.0,163.3075,545.2380826544953
14178,0.3805871537324737,LOW,3,477.29,7,84,42.0,42.0,159.09666666666666,181.65044260497237
14180,0.0638804711399375,LOW,30,5627.9,0,456,15.344827586206897,15.0,187.59666666666666,359.5129035284542
14181,0.7427955971008176,HIGH,2,308.35,319,151,151.0,151.0,154.175,229.0410223660371
14182,0.7103844596725422,HIGH,4,678.7700000000001,352,152,50.66666666666666,49.0,169.69250000000002,482.1876596919315
14183,0.7481515558478715,HIGH,2,278.34,320,69,69.0,69.0,139.17,208.24050405469654
14186,0.7598687562090926,HIGH,5,1550.63,336,217,53.75,46.5,310.12600000000003,1178.2752894405053
14188,0.2387385927594022,LOW,4,1383.46,18,200,66.33333333333333,60.0,345.865,330.2852935389226
14189,0.0931235541680106,LOW,12,4116.99,5,292,26.0,29.0,343.0825,383.38874127415795
14191,0.1642909304078885,LOW,9,2391.1600000000003,17,620,77.125,21.0,265.68444444444447,392.84590115412675
14193,0.5858951394104077,MEDIUM,2,779.3400000000001,178,126,126.0,126.0,389.6700000000001,456.61151794810723
14194,0.0661083524726568,LOW,27,12987.52,15,596,22.692307692307693,16.0,481.0192592592593,858.5835499056797
14195,0.3227093137271323,LOW,6,2615.6,110,432,86.2,52.0,435.93333333333334,844.0784809846872
14198,0.3783467155643504,LOW,7,1225.28,54,558,92.83333333333331,85.5,175.04,463.58066364668724
14199,0.5384703164471933,MEDIUM,4,1091.7,127,312,103.66666666666669,96.0,272.925,587.848044465401
14201,0.4583604263549679,MEDIUM,8,967.34,58,439,62.285714285714285,37.0,120.9175,443.3903748302146
14202,0.6256178018107692,MEDIUM,3,847.76,290,243,121.5,121.5,282.58666666666664,530.3737476630977
14204,0.6995320266335714,MEDIUM,3,874.22,331,315,157.0,157.0,291.4066666666667,611.5448883236008
14205,0.3601972063515682,LOW,8,2170.4,173,378,53.57142857142857,55.0,271.3,781.7720166654436
14206,0.5093568815137787,MEDIUM,3,1185.01,148,163,81.0,81.0,395.00333333333333,603.5929981626429
14208,0.8461007681842034,HIGH,2,567.0500000000002,3,456,456.0,456.0,283.5250000000001,479.7814405988527
14209,0.1564668756523708,LOW,14,4796.17,30,565,42.92307692307692,45.0,342.5835714285714,750.4417349976313
14210,0.1519971226648758,LOW,16,5556.57,14,597,39.333333333333336,33.0,347.285625,844.5826518859689
14211,0.1026699037888735,LOW,15,3291.12,5,633,44.85714285714285,39.5,219.408,337.89897375763735
14214,0.3972966807996833,LOW,3,899.16,65,121,60.5,60.5,299.71999999999997,357.2332835078432
14215,0.2289110234204142,LOW,7,2558.88,95,545,90.33333333333331,72.5,365.55428571428575,585.7558396100295
14217,0.0849913017212592,LOW,16,2505.11,8,427,28.0,22.0,156.569375,212.91255985494362
14219,0.5482862767883803,MEDIUM,2,543.8900000000001,318,83,83.0,83.0,271.94500000000005,298.2074230824322
14220,0.5718241781738133,MEDIUM,4,1515.0,156,321,107.0,110.0,378.75,866.3136299333271
14221,0.0884075443149766,LOW,15,5701.7,22,499,35.285714285714285,25.5,380.11333333333334,504.0732954207021
14223,0.3739425798303966,LOW,3,991.13,1,171,85.5,85.5,330.37666666666667,370.62570914730094
14224,0.2602906142363835,LOW,9,1841.71,19,433,53.75,48.5,204.63444444444445,479.3798271452899
14225,0.693580952344856,MEDIUM,4,2031.07,343,261,87.0,77.0,507.7675,1408.7114648790666
14226,0.36629548541663,LOW,3,2462.34,119,230,115.0,115.0,820.7800000000001,901.9440255607848
14227,0.2038985289670112,LOW,12,5417.27,105,473,42.81818181818182,30.0,451.4391666666667,1104.5733840171208
14228,0.7568907385177247,HIGH,3,745.5,346,108,53.5,53.5,248.5,564.2620455649637
14229,0.2705450932863134,LOW,6,1808.97,200,179,35.4,34.0,301.495,489.4079574021423
