Customer ID,Frequency,Monetary,First Purchase Date,Last Purchase Date,Customer Lifespan,Recency,Average Purchase Interval,Median Purchase Interval,returned_in_validation,observed_churn
13838.0,9,1482.79,2010-05-09 11:40:00,2011-08-14 10:52:00,461,26,57.5,3.0,1,0
13842.0,16,4098.99,2010-02-16 15:54:00,2011-07-07 12:41:00,505,64,33.2,30.0,1,0
13846.0,3,1106.6599999999999,2010-11-05 09:47:00,2011-04-11 15:03:00,157,151,78.0,78.0,1,0
13848.0,8,3015.0,2009-12-09 16:17:00,2011-09-08 12:58:00,637,1,90.71428571428571,73.0,0,1
13849.0,4,2524.93,2010-03-25 12:03:00,2011-06-22 10:11:00,453,79,150.66666666666666,190.0,1,0
13851.0,8,4606.46,2010-01-29 11:54:00,2011-09-05 12:36:00,584,4,82.85714285714286,46.0,0,1
13854.0,34,10304.199999999997,2010-01-08 11:28:00,2011-09-08 14:35:00,608,1,17.939393939393938,14.0,1,0
13855.0,4,1310.3400000000001,2009-12-08 16:56:00,2010-07-27 09:53:00,230,409,76.0,95.0,0,1
13856.0,11,1142.03,2010-03-30 15:40:00,2011-06-24 10:03:00,450,77,44.5,19.5,0,1
13857.0,6,1001.01,2010-05-17 14:21:00,2010-11-11 12:54:00,177,302,35.0,27.0,0,1
13859.0,2,515.8600000000001,2010-06-28 15:36:00,2011-01-17 16:14:00,203,235,203.0,203.0,0,1
13861.0,2,273.26,2010-06-27 11:37:00,2010-10-06 14:20:00,101,338,101.0,101.0,0,1
13862.0,7,2128.03,2010-11-15 13:43:00,2011-08-23 14:53:00,281,17,46.333333333333336,45.0,1,0
13863.0,4,1239.55,2010-04-25 13:09:00,2011-04-06 10:20:00,345,156,114.66666666666667,76.0,0,1
13865.0,3,383.34,2011-02-23 12:04:00,2011-07-26 11:24:00,152,45,76.0,76.0,1,0
13869.0,10,7996.869999999999,2010-01-17 14:53:00,2011-08-08 13:53:00,567,32,62.666666666666664,60.0,0,1
13870.0,12,5120.61,2010-02-08 12:08:00,2011-08-30 11:32:00,567,10,51.27272727272727,35.0,1,0
13871.0,13,6095.24,2009-12-20 13:09:00,2011-09-08 12:51:00,626,1,51.75,31.0,1,0
13872.0,3,919.57,2009-12-14 09:56:00,2010-06-30 15:35:00,198,436,99.0,99.0,0,1
13873.0,8,1038.92,2010-03-03 12:31:00,2011-08-12 10:08:00,526,28,74.57142857142857,73.0,0,1
13874.0,7,2049.1499999999996,2010-02-04 18:39:00,2010-12-16 18:20:00,314,267,52.0,39.0,0,1
13875.0,13,4452.38,2009-12-17 10:30:00,2011-07-29 09:11:00,588,42,48.75,49.0,1,0
13877.0,2,332.4400000000001,2010-01-19 10:53:00,2010-08-26 17:19:00,219,379,219.0,219.0,1,0
13878.0,3,1145.3300000000002,2010-04-14 13:50:00,2010-06-10 10:15:00,56,456,27.5,27.5,1,0
13880.0,12,2754.8500000000004,2010-05-26 14:29:00,2011-07-17 14:07:00,416,54,37.45454545454545,41.0,1,0
13881.0,34,37418.259999999995,2010-03-04 14:41:00,2011-09-05 11:43:00,549,4,16.272727272727273,14.0,1,0
13883.0,14,5628.32,2009-12-08 17:26:00,2011-05-05 12:39:00,512,127,39.0,28.0,1,0
13884.0,8,1233.6799999999998,2010-08-26 19:57:00,2011-03-07 12:53:00,192,186,27.0,8.0,1,0
13885.0,2,506.8,2011-05-23 08:52:00,2011-06-03 15:07:00,11,98,11.0,11.0,0,1
13888.0,7,2001.59,2010-05-13 11:57:00,2011-08-12 10:13:00,455,28,75.5,84.5,0,1
13889.0,6,1991.2300000000002,2010-01-22 14:32:00,2011-09-08 09:13:00,593,1,118.2,63.0,0,1
13890.0,6,1544.6799999999998,2009-12-06 15:15:00,2011-08-24 13:12:00,625,16,124.6,87.0,1,0
13891.0,3,859.21,2010-05-06 16:02:00,2010-11-26 15:57:00,203,287,101.5,101.5,0,1
13892.0,3,689.2,2010-05-13 10:32:00,2011-04-07 12:04:00,329,155,164.0,164.0,1,0
13895.0,4,2352.75,2009-12-03 13:09:00,2011-07-19 14:03:00,593,52,197.0,220.0,1,0
13897.0,2,849.56,2010-01-31 13:48:00,2010-09-27 13:36:00,238,347,238.0,238.0,1,0
13898.0,2,686.4,2010-10-24 15:42:00,2011-01-18 10:28:00,85,234,85.0,85.0,0,1
13900.0,6,1610.5900000000001,2010-03-25 13:46:00,2011-06-09 19:26:00,441,92,88.0,115.0,0,1
13901.0,14,5461.419999999999,2010-01-05 09:29:00,2011-08-24 12:36:00,596,16,45.61538461538461,49.0,1,0
13902.0,5,34095.26,2009-12-15 10:02:00,2010-03-17 13:09:00,92,541,22.5,26.0,0,1
13908.0,3,1461.6100000000001,2011-03-08 12:04:00,2011-08-05 11:46:00,149,35,74.5,74.5,1,0
13909.0,2,282.8499999999999,2010-07-06 16:52:00,2010-10-12 17:22:00,98,332,98.0,98.0,0,1
13911.0,19,4091.71,2010-03-01 16:31:00,2011-07-18 13:30:00,503,53,27.444444444444443,22.0,1,0
13916.0,4,1275.81,2010-02-02 10:06:00,2010-09-02 10:04:00,211,372,70.33333333333333,77.0,0,1
13919.0,3,1189.02,2010-06-17 09:30:00,2011-08-10 10:15:00,419,30,209.0,209.0,1,0
13920.0,4,1774.6799999999998,2010-05-26 15:48:00,2010-10-04 12:37:00,130,340,43.0,38.0,0,1
13921.0,4,730.7000000000002,2009-12-18 12:19:00,2010-11-02 16:32:00,319,311,105.66666666666667,116.0,0,1
13922.0,3,865.1999999999999,2010-08-29 14:36:00,2010-12-23 10:38:00,115,260,57.5,57.5,0,1
13925.0,4,678.25,2011-07-28 12:09:00,2011-09-08 12:47:00,42,1,14.0,13.0,0,1
13928.0,2,225.45,2011-07-29 15:59:00,2011-08-25 12:13:00,26,15,26.0,26.0,1,0
13929.0,11,3494.1,2010-01-14 07:25:00,2011-06-23 15:26:00,525,78,52.3,46.5,0,1
13931.0,11,5257.379999999999,2009-12-03 10:26:00,2011-09-05 10:12:00,640,4,63.7,32.0,0,1
13933.0,2,608.7899999999998,2011-07-14 13:35:00,2011-08-22 14:03:00,39,18,39.0,39.0,0,1
13935.0,3,6116.92,2010-02-25 16:01:00,2010-04-22 11:21:00,55,505,27.5,27.5,0,1
13936.0,3,939.66,2010-10-21 14:21:00,2011-06-13 08:47:00,234,88,116.5,116.5,0,1
13937.0,2,880.13,2010-11-02 12:37:00,2011-06-23 16:35:00,233,78,233.0,233.0,0,1
13939.0,6,1382.6200000000001,2010-04-06 12:43:00,2011-08-23 11:53:00,503,17,100.4,97.0,1,0
13940.0,2,391.06,2011-07-18 16:05:00,2011-08-15 12:47:00,27,25,27.0,27.0,1,0
13941.0,13,7745.4800000000005,2009-12-16 16:10:00,2011-06-21 09:44:00,551,80,45.416666666666664,26.0,1,0
13945.0,2,854.1499999999999,2010-08-17 09:59:00,2010-11-10 10:00:00,85,303,85.0,85.0,0,1
13946.0,5,1800.63,2009-12-04 11:07:00,2011-05-22 12:03:00,534,110,133.0,104.0,1,0
13948.0,4,548.76,2009-12-04 12:14:00,2010-12-14 10:18:00,374,269,124.66666666666667,87.0,0,1
13951.0,3,674.4499999999998,2011-02-18 15:21:00,2011-06-16 16:43:00,118,85,58.5,58.5,0,1
13952.0,14,12823.521,2009-12-16 09:41:00,2011-05-06 09:00:00,505,126,38.38461538461539,39.0,0,1
13953.0,10,5729.36,2009-12-11 12:58:00,2011-08-16 10:03:00,612,24,67.55555555555556,64.0,1,0
13955.0,3,544.0699999999999,2010-11-29 17:35:00,2011-07-08 17:19:00,220,63,110.0,110.0,0,1
13956.0,3,676.07,2011-03-13 12:51:00,2011-07-24 16:12:00,133,47,66.5,66.5,1,0
13957.0,3,458.25,2010-02-19 10:32:00,2010-10-18 10:02:00,240,326,120.0,120.0,0,1
13958.0,8,4709.23,2009-12-05 13:12:00,2010-11-25 10:11:00,354,288,50.285714285714285,51.0,0,1
13959.0,5,808.1700000000001,2010-07-16 15:11:00,2011-03-03 18:16:00,230,190,57.0,58.5,1,0
13962.0,2,310.8500000000001,2010-09-30 10:35:00,2011-04-08 11:21:00,190,154,190.0,190.0,1,0
13963.0,17,2860.57,2010-04-21 16:20:00,2011-02-04 14:43:00,288,217,17.5625,17.5,0,1
13964.0,2,438.90000000000003,2010-10-05 12:38:00,2010-11-17 13:53:00,43,296,43.0,43.0,0,1
13965.0,3,996.61,2010-01-05 15:21:00,2010-08-20 10:40:00,226,385,113.0,113.0,0,1
13967.0,2,166.3,2010-11-08 13:24:00,2011-07-17 12:02:00,250,54,250.0,250.0,0,1
13969.0,28,7832.52,2010-03-25 13:15:00,2011-08-24 15:47:00,517,16,18.703703703703702,14.0,1,0
13970.0,2,846.55,2010-09-28 11:53:00,2010-11-18 13:21:00,51,295,51.0,51.0,0,1
13971.0,12,3895.21,2010-01-26 09:51:00,2011-08-25 14:23:00,576,15,52.0,53.0,1,0
13975.0,10,4261.83,2010-02-02 13:13:00,2011-08-03 13:39:00,547,37,60.22222222222222,60.0,1,0
13976.0,4,1192.3600000000001,2010-02-09 13:08:00,2011-05-17 09:13:00,461,115,153.33333333333334,83.0,0,1
13979.0,6,2510.0600000000004,2009-12-03 10:02:00,2010-11-11 14:10:00,343,302,68.2,68.0,1,0
13980.0,4,568.6800000000001,2010-02-21 14:18:00,2010-09-26 12:58:00,216,348,71.66666666666667,78.0,1,0
13982.0,8,3312.62,2010-01-20 14:04:00,2011-06-29 15:11:00,525,72,74.42857142857143,38.0,1,0
13983.0,17,5831.5199999999995,2009-12-09 13:53:00,2011-06-05 16:05:00,543,96,33.4375,36.0,1,0
13984.0,11,1792.62,2009-12-07 11:51:00,2011-08-05 14:30:00,606,35,60.1,50.5,1,0
13985.0,14,5733.77,2010-02-09 13:56:00,2011-08-24 13:11:00,560,16,42.61538461538461,27.0,1,0
13987.0,2,682.54,2010-11-04 09:54:00,2010-11-25 10:20:00,21,288,21.0,21.0,0,1
13988.0,5,2533.34,2010-03-24 11:05:00,2011-06-30 11:54:00,463,71,115.25,90.5,1,0
13989.0,4,1656.65,2010-05-25 12:13:00,2011-04-14 15:39:00,324,148,108.0,76.0,1,0
13992.0,2,142.7,2010-09-02 17:04:00,2010-11-24 15:42:00,82,289,82.0,82.0,1,0
13993.0,16,5556.76,2009-12-03 11:57:00,2011-08-31 12:31:00,636,9,42.0,44.0,1,0
13994.0,2,419.56000000000006,2011-07-14 18:28:00,2011-08-26 11:35:00,42,14,42.0,42.0,1,0
13995.0,12,3380.2200000000003,2009-12-18 12:43:00,2011-08-16 09:00:00,605,24,54.63636363636363,45.0,1,0
13996.0,2,895.7600000000001,2010-11-05 15:07:00,2010-11-18 16:27:00,13,295,13.0,13.0,0,1
13997.0,3,376.46,2010-06-07 17:33:00,2010-07-08 18:06:00,31,428,15.5,15.5,0,1
13998.0,3,566.7,2010-05-12 13:18:00,2010-09-19 10:20:00,129,355,64.5,64.5,0,1
13999.0,26,8469.42,2009-12-05 12:42:00,2011-09-05 11:19:00,638,4,25.12,20.0,1,0
14000.0,5,2046.3400000000001,2009-12-02 09:50:00,2011-05-12 16:50:00,526,120,131.25,117.5,0,1
14001.0,8,3494.9100000000003,2010-08-03 12:49:00,2011-04-21 09:26:00,260,141,36.857142857142854,23.0,1,0
14002.0,2,529.7299999999999,2011-07-06 14:59:00,2011-07-28 15:55:00,22,43,22.0,22.0,0,1
14004.0,9,4879.07,2010-09-30 09:39:00,2011-09-02 13:50:00,337,7,41.875,30.0,1,0
14005.0,3,696.5599999999998,2011-05-08 10:33:00,2011-07-29 10:00:00,81,42,40.5,40.5,1,0
14006.0,7,2196.6700000000005,2010-02-25 09:45:00,2011-08-16 09:39:00,536,24,89.16666666666667,63.5,0,1
14009.0,3,1099.9099999999999,2010-09-03 12:08:00,2011-05-25 15:47:00,264,107,132.0,132.0,0,1
14010.0,2,445.15,2010-05-23 12:46:00,2010-05-23 13:00:00,0,474,0.0,0.0,0,1
14011.0,2,457.82000000000005,2010-04-11 13:40:00,2010-08-16 15:31:00,127,389,127.0,127.0,0,1
14013.0,5,1084.5700000000002,2010-03-26 10:02:00,2011-08-21 15:01:00,513,19,128.0,117.0,0,1
14014.0,2,1443.03,2010-05-12 09:04:00,2010-11-28 14:56:00,200,285,200.0,200.0,1,0
14016.0,11,11403.41,2010-01-08 14:12:00,2011-07-01 11:29:00,538,70,53.4,47.0,0,1
14019.0,2,800.5300000000002,2011-07-24 15:39:00,2011-09-02 12:51:00,39,7,39.0,39.0,1,0
14020.0,2,606.2099999999999,2010-06-28 15:29:00,2010-08-20 13:09:00,52,385,52.0,52.0,1,0
14021.0,7,1716.58,2010-04-26 11:22:00,2011-07-07 15:46:00,437,64,72.33333333333333,53.5,0,1
14022.0,2,792.15,2010-08-10 09:38:00,2011-04-28 14:39:00,261,134,261.0,261.0,0,1
14024.0,3,645.7399999999999,2010-11-14 10:51:00,2011-08-10 11:30:00,269,30,134.0,134.0,0,1
14025.0,8,4057.9000000000005,2010-05-05 09:56:00,2010-09-01 10:11:00,119,373,16.571428571428573,15.0,0,1
14026.0,2,713.11,2010-03-24 14:10:00,2010-08-26 10:31:00,154,379,154.0,154.0,0,1
14028.0,3,10396.5,2010-06-07 12:02:00,2010-06-07 13:33:00,0,459,0.0,0.0,0,1
14030.0,18,6820.46,2009-12-10 17:27:00,2011-08-10 16:19:00,607,30,35.294117647058826,17.0,1,0
14031.0,38,31359.68,2009-12-03 15:35:00,2011-08-05 14:49:00,609,35,16.054054054054053,13.0,1,0
14032.0,11,3416.1900000000005,2009-12-14 12:02:00,2011-06-24 11:08:00,556,77,55.2,34.5,1,0
14034.0,2,473.90999999999997,2011-07-05 13:06:00,2011-07-05 13:15:00,0,66,0.0,0.0,1,0
14035.0,7,2203.99,2010-04-06 12:39:00,2011-08-24 13:15:00,505,16,83.5,75.5,1,0
14037.0,6,836.9500000000002,2009-12-07 11:39:00,2011-06-16 13:57:00,556,85,110.6,113.0,0,1
14038.0,4,2595.92,2010-02-04 08:56:00,2011-07-18 15:15:00,529,53,176.0,189.0,1,0
14040.0,33,11697.95,2009-12-01 12:14:00,2011-09-06 14:29:00,644,3,19.6875,16.5,1,0
14043.0,2,302.6,2009-12-10 15:56:00,2010-08-05 18:18:00,238,400,238.0,238.0,0,1
14044.0,9,2966.99,2010-01-24 15:14:00,2011-08-28 14:39:00,580,12,72.125,68.0,1,0
14045.0,16,10986.629999999997,2010-01-08 10:08:00,2011-08-22 15:27:00,591,18,38.86666666666667,33.0,0,1
14047.0,12,3295.42,2010-02-01 10:05:00,2011-05-24 11:35:00,477,108,43.0,32.0,1,0
14048.0,3,748.69,2010-11-22 14:08:00,2011-02-07 14:53:00,77,214,38.5,38.5,0,1
14049.0,12,10689.42,2010-04-01 14:52:00,2011-07-04 11:47:00,458,67,41.27272727272727,42.0,1,0
14051.0,30,15432.43,2009-12-03 11:53:00,2011-09-09 10:16:00,644,0,21.724137931034484,18.0,1,0
14053.0,4,572.3,2010-08-10 11:02:00,2011-08-07 14:27:00,362,33,120.33333333333333,89.0,0,1
14055.0,3,1520.96,2009-12-16 15:11:00,2011-08-25 15:04:00,616,15,308.0,308.0,0,1
14056.0,17,5333.969999999999,2011-02-28 15:19:00,2011-08-24 16:02:00,177,16,10.5,9.0,1,0
14057.0,18,6940.679999999999,2009-12-03 13:17:00,2011-08-31 09:55:00,635,9,36.8235294117647,24.0,1,0
14058.0,2,469.19000000000005,2010-06-27 11:29:00,2010-09-03 09:31:00,67,371,67.0,67.0,0,1
14060.0,25,6860.6,2010-03-11 09:47:00,2011-08-23 16:49:00,530,17,21.625,20.0,1,0
14061.0,3,917.43,2009-12-01 18:03:00,2010-07-20 17:22:00,230,416,114.5,114.5,0,1
14062.0,22,23921.47,2009-12-10 14:28:00,2011-09-09 10:31:00,637,0,30.0,30.0,1,0
14063.0,9,22710.2,2009-12-08 13:46:00,2010-09-27 16:18:00,293,347,36.25,5.0,0,1
14064.0,14,3022.9299999999994,2010-01-21 13:22:00,2011-08-18 18:11:00,574,22,43.76923076923077,26.0,1,0
14065.0,3,891.02,2010-10-04 12:03:00,2010-11-15 16:13:00,42,298,21.0,21.0,0,1
14068.0,4,1516.72,2010-01-31 10:10:00,2011-01-23 16:02:00,357,229,118.66666666666667,45.0,0,1
14069.0,2,225.81,2010-05-27 12:30:00,2010-07-13 12:12:00,46,423,46.0,46.0,0,1
14071.0,2,356.81,2011-03-20 11:33:00,2011-03-24 13:28:00,4,169,4.0,4.0,1,0
14075.0,4,1100.53,2010-06-16 14:47:00,2011-03-23 16:35:00,280,170,92.66666666666667,70.0,1,0
14077.0,4,426.06000000000006,2010-11-09 16:01:00,2011-06-10 14:31:00,212,91,70.33333333333333,48.0,1,0
14078.0,9,1553.47,2010-03-28 15:05:00,2011-08-30 12:16:00,519,10,64.5,69.5,0,1
14079.0,2,618.7299999999999,2010-01-26 17:19:00,2011-08-07 12:10:00,557,33,557.0,557.0,0,1
14080.0,4,1070.0800000000002,2009-12-02 15:01:00,2010-10-22 14:04:00,323,322,107.33333333333333,101.0,1,0
14081.0,10,4867.57,2009-12-10 18:27:00,2011-02-10 16:17:00,426,211,47.22222222222222,32.0,0,1
14082.0,2,413.36,2010-11-12 11:47:00,2010-12-10 11:02:00,27,273,27.0,27.0,0,1
14083.0,9,612.6800000000002,2009-12-18 11:34:00,2011-08-05 14:31:00,595,35,74.0,70.0,1,0
14085.0,27,8520.32,2009-12-08 13:41:00,2011-07-21 13:48:00,590,50,22.26923076923077,17.0,1,0
14087.0,2,638.0000000000001,2009-12-04 15:27:00,2010-10-31 11:22:00,330,313,330.0,330.0,1,0
14088.0,10,39052.880000000005,2010-10-14 19:46:00,2011-08-03 11:21:00,292,37,32.0,14.0,1,0
14091.0,2,9530.080000000002,2010-01-10 13:41:00,2010-02-23 15:17:00,44,563,44.0,44.0,0,1
14092.0,20,5897.96,2009-12-16 16:24:00,2011-09-01 10:36:00,623,8,32.36842105263158,31.0,1,0
14096.0,3,244.67999999999998,2011-08-30 10:49:00,2011-09-09 15:17:00,10,0,4.5,4.5,1,0
14097.0,2,422.86,2010-03-04 10:46:00,2010-08-15 14:20:00,164,390,164.0,164.0,0,1
14099.0,17,4956.66,2009-12-10 11:55:00,2011-08-11 15:34:00,609,29,37.5625,38.5,1,0
14101.0,12,8929.529999999999,2010-03-28 13:36:00,2011-07-20 12:08:00,478,51,42.90909090909091,48.0,1,0
14104.0,5,743.53,2010-05-28 16:11:00,2011-07-08 12:50:00,405,63,100.75,84.5,0,1
14105.0,5,5988.83,2009-12-18 16:57:00,2011-04-14 17:58:00,482,148,120.0,139.5,0,1
14107.0,10,4636.01,2009-12-09 14:20:00,2011-09-04 15:20:00,634,5,70.0,66.0,1,0
14108.0,3,738.38,2009-12-01 18:07:00,2011-08-30 11:32:00,636,10,317.5,317.5,1,0
14110.0,26,10564.42,2009-12-01 09:50:00,2011-08-12 14:47:00,619,28,24.36,16.0,1,0
14111.0,3,295.49999999999994,2011-04-12 11:36:00,2011-09-05 12:21:00,146,4,72.5,72.5,1,0
14112.0,10,4820.26,2010-02-23 14:16:00,2011-08-01 12:16:00,523,39,57.888888888888886,71.0,1,0
14113.0,13,5685.6900000000005,2009-12-08 07:42:00,2010-12-20 12:14:00,377,263,30.916666666666668,19.5,1,0
14114.0,7,1364.0900000000001,2010-04-12 11:07:00,2011-03-11 09:42:00,332,182,54.833333333333336,59.0,0,1
14115.0,2,622.67,2010-02-11 11:44:00,2010-07-26 12:36:00,165,410,165.0,165.0,0,1
14116.0,2,628.8699999999999,2011-08-10 12:44:00,2011-09-08 09:51:00,28,1,28.0,28.0,1,0
14119.0,2,183.37,2009-12-21 14:52:00,2010-11-29 10:33:00,342,284,342.0,342.0,0,1
14122.0,3,362.41999999999996,2009-12-02 14:22:00,2010-10-29 15:11:00,331,315,165.0,165.0,0,1
14127.0,6,1900.0800000000006,2010-10-10 11:53:00,2011-08-09 10:49:00,302,31,59.8,53.0,0,1
14128.0,2,592.2499999999999,2010-06-06 14:05:00,2011-03-29 10:49:00,295,164,295.0,295.0,1,0
14129.0,7,2193.71,2010-05-09 14:54:00,2011-09-05 09:49:00,483,4,80.16666666666667,71.0,1,0
14130.0,4,1858.77,2009-12-11 16:33:00,2011-01-24 16:05:00,408,228,135.66666666666666,55.0,0,1
14132.0,5,1552.46,2011-06-09 12:04:00,2011-08-18 11:59:00,69,22,17.25,18.0,1,0
14133.0,4,911.1399999999999,2009-12-06 12:10:00,2011-08-02 11:34:00,603,38,201.0,186.0,0,1
14134.0,15,11123.35,2009-12-10 09:25:00,2010-11-22 12:26:00,347,291,24.428571428571427,22.0,0,1
14135.0,19,7339.68,2009-12-02 08:58:00,2011-08-26 14:44:00,632,14,34.77777777777778,19.0,1,0
14136.0,5,1570.81,2009-12-08 09:19:00,2010-11-04 11:53:00,331,309,82.5,69.0,0,1
14139.0,3,670.98,2010-06-15 09:17:00,2010-08-06 14:00:00,52,399,26.0,26.0,1,0
14142.0,2,671.3399999999999,2010-03-03 15:13:00,2010-12-01 16:33:00,273,282,273.0,273.0,0,1
14145.0,6,6709.050000000001,2010-04-08 09:47:00,2011-07-06 11:52:00,454,65,90.2,73.0,1,0
14146.0,9,7163.030000000001,2010-01-13 16:04:00,2011-03-30 11:04:00,440,163,54.75,33.0,1,0
14147.0,8,2289.6000000000004,2010-03-09 13:43:00,2011-02-27 11:42:00,354,194,50.285714285714285,48.0,1,0
14148.0,2,466.2900000000001,2010-10-21 14:08:00,2011-04-20 12:02:00,180,142,180.0,180.0,0,1
14151.0,2,679.45,2009-12-23 10:54:00,2010-02-04 15:35:00,43,582,43.0,43.0,0,1
14152.0,6,1690.56,2010-02-18 13:57:00,2011-04-19 15:46:00,425,143,84.6,57.0,1,0
14154.0,8,6460.7,2010-01-13 12:47:00,2011-04-14 16:26:00,456,148,64.85714285714286,42.0,0,1
14156.0,143,294916.32999999996,2009-12-01 12:30:00,2011-09-07 16:00:00,645,2,4.119718309859155,2.0,1,0
14157.0,4,822.9800000000001,2010-03-03 16:49:00,2011-02-27 13:04:00,360,194,119.33333333333333,103.0,1,0
14159.0,16,5963.18,2009-12-03 12:31:00,2011-09-05 12:00:00,640,4,42.266666666666666,28.0,1,0
14160.0,7,8421.47,2010-01-10 12:06:00,2010-04-08 14:30:00,88,519,14.5,14.5,0,1
14161.0,7,2996.9300000000003,2009-12-13 11:46:00,2011-05-08 11:41:00,510,124,84.5,80.0,0,1
14162.0,2,289.36,2011-02-20 12:32:00,2011-06-19 11:36:00,118,82,118.0,118.0,0,1
14163.0,4,1808.1,2010-09-03 17:15:00,2011-07-10 14:49:00,309,61,102.66666666666667,46.0,1,0
14166.0,2,251.14999999999998,2010-03-23 15:10:00,2010-07-22 19:42:00,121,414,121.0,121.0,0,1
14167.0,7,1101.5500000000002,2010-01-27 16:07:00,2011-06-27 16:46:00,516,74,85.33333333333333,79.5,1,0
14168.0,2,370.45,2010-05-24 12:28:00,2010-10-15 10:49:00,143,329,143.0,143.0,0,1
14169.0,2,621.51,2010-09-21 13:39:00,2010-10-05 08:45:00,13,339,13.0,13.0,0,1
14170.0,3,570.1800000000001,2010-11-09 14:06:00,2010-11-29 13:10:00,19,284,9.0,9.0,0,1
14171.0,2,498.79,2009-12-09 13:50:00,2011-09-02 16:43:00,632,7,632.0,632.0,0,1
14172.0,3,369.02,2010-03-07 10:58:00,2010-04-13 13:26:00,37,514,18.5,18.5,0,1
14173.0,3,249.2,2009-12-09 12:46:00,2011-05-04 14:03:00,511,128,255.5,255.5,1,0
14175.0,7,5662.570000000001,2010-03-22 10:43:00,2011-06-21 14:29:00,456,80,75.5,59.0,1,0
14176.0,5,756.46,2010-11-23 13:21:00,2011-02-15 13:12:00,83,206,20.5,21.0,0,1
14177.0,12,1959.69,2010-02-26 11:59:00,2011-09-05 12:24:00,556,4,50.36363636363637,13.0,1,0
14178.0,3,477.29,2011-06-10 12:51:00,2011-09-02 14:42:00,84,7,42.0,42.0,1,0
14180.0,30,5627.9,2010-06-09 14:56:00,2011-09-09 13:47:00,456,0,15.344827586206897,15.0,1,0
14181.0,2,308.35,2010-05-26 12:32:00,2010-10-25 08:27:00,151,319,151.0,151.0,0,1
14182.0,4,678.7700000000001,2010-04-22 15:36:00,2010-09-22 11:45:00,152,352,50.666666666666664,49.0,0,1
14183.0,2,278.34,2010-08-15 15:36:00,2010-10-24 14:45:00,69,320,69.0,69.0,0,1
14186.0,5,1550.6299999999999,2010-03-05 11:17:00,2010-10-08 13:30:00,217,336,53.75,46.5,0,1
14188.0,4,1383.46,2011-02-02 13:46:00,2011-08-22 13:42:00,200,18,66.33333333333333,60.0,1,0
14189.0,12,4116.99,2010-11-16 09:28:00,2011-09-04 13:45:00,292,5,26.0,29.0,1,0
14191.0,9,2391.1600000000003,2009-12-11 10:48:00,2011-08-23 14:25:00,620,17,77.125,21.0,1,0
14193.0,2,779.3400000000001,2010-11-08 12:31:00,2011-03-15 11:38:00,126,178,126.0,126.0,1,0
14194.0,27,12987.52,2010-01-06 12:16:00,2011-08-25 14:42:00,596,15,22.692307692307693,16.0,1,0
14195.0,6,2615.6,2010-03-15 17:12:00,2011-05-22 10:29:00,432,110,86.2,52.0,0,1
14198.0,7,1225.28,2010-01-05 10:07:00,2011-07-17 15:47:00,558,54,92.83333333333333,85.5,1,0
14199.0,4,1091.7,2010-06-27 12:13:00,2011-05-05 13:44:00,312,127,103.66666666666667,96.0,0,1
14201.0,8,967.34,2010-04-30 13:00:00,2011-07-13 15:18:00,439,58,62.285714285714285,37.0,1,0
14202.0,3,847.76,2010-03-25 10:36:00,2010-11-23 17:13:00,243,290,121.5,121.5,0,1
14204.0,3,874.22,2009-12-02 13:26:00,2010-10-13 13:32:00,315,331,157.0,157.0,1,0
14205.0,8,2170.4,2010-03-07 12:20:00,2011-03-20 15:07:00,378,173,53.57142857142857,55.0,1,0
14206.0,3,1185.01,2010-11-02 11:37:00,2011-04-14 16:38:00,163,148,81.0,81.0,0,1
14208.0,2,567.0500000000002,2010-06-06 13:11:00,2011-09-06 12:48:00,456,3,456.0,456.0,0,1
14209.0,14,4796.17,2010-01-22 10:28:00,2011-08-10 16:01:00,565,30,42.92307692307692,45.0,1,0
14210.0,16,5556.57,2010-01-06 10:17:00,2011-08-26 12:36:00,597,14,39.333333333333336,33.0,0,1
14211.0,15,3291.12,2009-12-09 12:48:00,2011-09-04 10:51:00,633,5,44.857142857142854,39.5,1,0
14214.0,3,899.16,2011-03-07 12:26:00,2011-07-06 15:02:00,121,65,60.5,60.5,1,0
14215.0,7,2558.88,2009-12-08 09:35:00,2011-06-06 10:04:00,545,95,90.33333333333333,72.5,1,0
14217.0,16,2505.1099999999997,2010-06-30 12:54:00,2011-09-01 12:16:00,427,8,28.0,22.0,1,0
14219.0,2,543.8900000000001,2010-08-03 14:42:00,2010-10-26 10:34:00,83,318,83.0,83.0,1,0
14220.0,4,1515.0,2010-05-19 13:26:00,2011-04-06 13:23:00,321,156,107.0,110.0,0,1
14221.0,15,5701.7,2010-04-06 14:10:00,2011-08-18 17:43:00,499,22,35.285714285714285,25.5,1,0
14223.0,3,991.1300000000001,2011-03-20 16:02:00,2011-09-08 13:38:00,171,1,85.5,85.5,0,1
14224.0,9,1841.71,2010-06-13 13:46:00,2011-08-21 13:24:00,433,19,53.75,48.5,0,1
14225.0,4,2031.0699999999995,2010-01-12 15:02:00,2010-10-01 10:32:00,261,343,87.0,77.0,0,1
14226.0,3,2462.34,2010-09-24 14:32:00,2011-05-13 14:16:00,230,119,115.0,115.0,1,0
14227.0,12,5417.27,2010-02-08 09:38:00,2011-05-27 14:50:00,473,105,42.81818181818182,30.0,1,0
14228.0,3,745.5,2010-06-11 12:29:00,2010-09-28 09:45:00,108,346,53.5,53.5,0,1
