Customer ID,churn_probability,risk_segment,Frequency,Monetary,Recency,Customer Lifespan,Average Purchase Interval,Median Purchase Interval
13502.0,0.5629114043463256,MEDIUM,4,677.66,183,273,90.33333333333331,91.0
13503.0,0.7513576852852649,HIGH,5,1642.39,388,181,45.0,38.0
13505.0,0.2101673384113156,LOW,3,2583.1200000000003,75,66,32.5,32.5
13506.0,0.6483049370831744,MEDIUM,5,1338.0800000000002,225,144,35.75,35.0
13507.0,0.14611748234166458,LOW,3,2022.79,7,47,23.5,23.5
13508.0,0.8551433890693888,HIGH,2,287.04999999999995,152,399,399.0,399.0
13509.0,0.4226711655011108,MEDIUM,6,840.02,8,407,81.0,49.0
13510.0,0.14120385874147143,LOW,9,3664.54,4,623,77.375,70.0
13512.0,0.5762140466635853,MEDIUM,4,713.39,169,322,107.0,102.0
13513.0,0.6702387316493519,MEDIUM,3,824.59,35,528,263.5,263.5
13514.0,0.7606202515943836,HIGH,3,663.7,337,253,126.5,126.5
13515.0,0.4680310021105067,MEDIUM,5,898.6599999999999,26,527,131.25,147.0
13516.0,0.49465366798392796,MEDIUM,2,441.85,147,179,179.0,179.0
13517.0,0.25677467334421294,LOW,2,1612.1800000000003,15,73,73.0,73.0
13520.0,0.14340107094269994,LOW,10,5929.63,46,585,64.66666666666667,59.0
13523.0,0.23240678124769487,LOW,4,2938.9300000000003,108,202,67.0,35.0
13524.0,0.45178556223289595,MEDIUM,3,408.86,10,118,58.5,58.5
13526.0,0.8662423945610102,HIGH,2,1182.0000000000002,647,0,0.0,0.0
13527.0,0.18125530815276183,LOW,9,3661.45,14,582,72.375,87.0
13531.0,0.41605594386102895,MEDIUM,6,1433.07,114,531,106.0,132.0
13533.0,0.537340909272223,MEDIUM,3,269.09000000000003,91,84,42.0,42.0
13534.0,0.09430963650940757,LOW,31,6222.35,16,412,13.333333333333334,12.0
13537.0,0.8401144747208533,HIGH,2,717.8499999999999,334,26,26.0,26.0
13538.0,0.19596828482457648,LOW,11,2813.03,3,581,57.6,31.0
13539.0,0.43877673175435533,MEDIUM,6,1253.6699999999998,149,350,69.4,68.0
13540.0,0.8926918847082471,HIGH,3,632.3900000000001,376,188,94.0,94.0
13541.0,0.7890782098507363,HIGH,2,785.25,336,143,143.0,143.0
13542.0,0.6675615658070513,MEDIUM,17,3959.49,285,352,21.5625,18.5
13543.0,0.8812932111997709,HIGH,2,1439.61,543,52,52.0,52.0
13544.0,0.7354430205655411,HIGH,5,627.15,149,404,100.75,116.0
13545.0,0.7150839728348369,HIGH,2,364.93,299,153,153.0,153.0
13546.0,0.43546230876598707,MEDIUM,3,647.4099999999999,109,223,111.5,111.5
13548.0,0.6254816531961089,MEDIUM,3,901.44,5,375,187.0,187.0
13549.0,0.34218843050405084,LOW,6,849.65,51,245,48.6,40.0
13551.0,0.7358272279041442,HIGH,2,244.2,228,346,346.0,346.0
13552.0,0.08840754431497662,LOW,19,5971.76,32,534,29.33333333333333,22.0
13554.0,0.602770404207256,MEDIUM,7,1629.35,289,66,10.666666666666666,10.5
13555.0,0.18568648636140697,LOW,11,6383.01,110,487,48.5,38.0
13556.0,0.7528957856256959,HIGH,2,200.82,338,6,6.0,6.0
13557.0,0.4438619843640368,MEDIUM,12,2688.88,189,450,40.36363636363637,23.0
13559.0,0.8993906852276069,HIGH,2,990.0,421,30,30.0,30.0
13561.0,0.4264881860784246,MEDIUM,11,1803.4,124,433,43.0,29.5
13562.0,0.37323271763045257,LOW,7,4248.58,50,552,91.66666666666669,115.0
13564.0,0.31174300624881884,LOW,37,16498.97,53,593,16.055555555555557,10.0
13565.0,0.7036867568859764,HIGH,2,284.75999999999993,243,76,76.0,76.0
13566.0,0.7606202515943836,HIGH,3,831.76,343,205,102.0,102.0
13567.0,0.8100015629449857,HIGH,4,1079.29,337,113,37.333333333333336,43.0
13569.0,0.6172896969559953,MEDIUM,3,497.74000000000007,276,60,29.5,29.5
13571.0,0.05332440529845678,LOW,21,3532.15,1,638,31.4,27.0
13573.0,0.4930582895515911,MEDIUM,5,646.0400000000001,162,383,95.25,97.0
13575.0,0.3216980641295971,LOW,2,218.75,42,42,42.0,42.0
13576.0,0.053647309977183276,LOW,23,9326.19,5,634,28.363636363636363,28.0
13577.0,0.1387863794714249,LOW,10,2995.4800000000005,1,632,69.88888888888889,69.0
13579.0,0.6425602639887713,MEDIUM,4,1071.9999999999998,278,290,96.0,53.0
13581.0,0.7836831902155871,HIGH,2,280.53000000000003,218,104,104.0,104.0
13582.0,0.6344058198646518,MEDIUM,2,241.68,298,227,227.0,227.0
13583.0,0.8951940007281619,HIGH,2,1445.031,64,523,523.0,523.0
13584.0,0.7353658258232025,HIGH,3,385.7,215,369,184.0,184.0
13585.0,0.8546952609779757,HIGH,3,684.54,439,207,103.5,103.5
13587.0,0.485532367220318,MEDIUM,3,961.1,358,214,107.0,107.0
13588.0,0.26974575246927784,LOW,4,1420.7200000000005,8,155,51.333333333333336,20.0
13589.0,0.4899951234031264,MEDIUM,5,888.0900000000001,88,554,138.0,115.5
13590.0,0.12488846537053848,LOW,16,5470.5,59,587,38.8,39.0
13591.0,0.41605594386102895,MEDIUM,6,1753.04,113,520,103.8,122.0
13592.0,0.3912078135038116,LOW,3,205.51,114,58,29.0,29.0
13593.0,0.14868920243576272,LOW,14,5493.290000000001,17,538,41.07692307692308,41.0
13595.0,0.8655331666601216,HIGH,3,784.48,425,129,64.5,64.5
13597.0,0.7194244968844757,HIGH,2,396.71,309,2,2.0,2.0
13598.0,0.8569659605930604,HIGH,4,601.9200000000001,404,156,52.0,72.0
13599.0,0.09635141157740494,LOW,20,6974.960000000001,65,581,30.31578947368421,29.0
13600.0,0.7621399399861242,HIGH,2,518.42,221,321,321.0,321.0
13601.0,0.5612907531973571,MEDIUM,3,839.87,120,335,167.5,167.5
13602.0,0.49615533587395216,MEDIUM,3,596.2800000000001,290,179,89.5,89.5
13605.0,0.6526605918026652,MEDIUM,2,522.67,296,184,184.0,184.0
13606.0,0.5696286295532885,MEDIUM,2,246.63,152,68,68.0,68.0
13610.0,0.25336307105326406,LOW,12,1786.14,19,593,53.27272727272727,55.0
13611.0,0.16939902860781286,LOW,9,2780.25,79,566,70.375,68.0
13613.0,0.672174334533777,MEDIUM,5,1039.85,361,207,51.75,17.0
13614.0,0.4711517744927843,MEDIUM,4,1526.16,73,387,128.66666666666666,157.0
13615.0,0.5426390685324519,MEDIUM,8,6272.53,227,361,51.142857142857146,58.0
13616.0,0.8994197743543005,HIGH,2,283.85,477,122,122.0,122.0
13617.0,0.3204952269578095,LOW,7,1100.2700000000002,22,381,63.16666666666666,29.5
13619.0,0.8689251770041883,HIGH,2,224.94,453,129,129.0,129.0
13623.0,0.13219155452179246,LOW,9,2344.49,119,527,65.25,48.0
13626.0,0.5931459012370769,MEDIUM,2,707.0400000000001,161,126,126.0,126.0
13627.0,0.5100733330722755,MEDIUM,5,1634.43,85,463,115.5,141.0
13629.0,0.10271034836049528,LOW,16,11296.86,8,567,37.266666666666666,33.0
13630.0,0.21377059978606125,LOW,5,1361.46,14,179,44.5,50.0
13631.0,0.17203826525001384,LOW,11,3070.42,8,167,16.5,8.5
13632.0,0.2936788500320752,LOW,6,2339.1400000000003,82,438,87.2,60.0
13634.0,0.15752005542214306,LOW,14,4242.38,15,591,45.0,47.0
13635.0,0.4238763000344379,MEDIUM,3,1928.13,351,296,147.5,147.5
13636.0,0.35430735852656636,LOW,4,646.5500000000001,31,163,54.0,24.0
13637.0,0.46262216343326634,MEDIUM,2,678.6500000000001,96,39,39.0,39.0
13641.0,0.8941880433299315,HIGH,5,1016.47,549,93,22.75,7.0
13642.0,0.6445290481191762,MEDIUM,4,472.2,124,217,72.33333333333333,0.0
13643.0,0.19791345545982048,LOW,9,1896.73,7,632,78.5,77.0
13646.0,0.7194244968844757,HIGH,2,326.24999999999994,308,0,0.0,0.0
13647.0,0.35270322300268253,LOW,6,2197.42,84,428,85.0,59.0
13648.0,0.5240966282747382,MEDIUM,8,1764.0200000000002,309,337,47.71428571428572,62.0
13649.0,0.4678907867218473,MEDIUM,6,1453.6799999999998,165,270,53.4,35.0
13650.0,0.3834718860871845,LOW,6,2197.1800000000003,116,475,94.6,106.0
13652.0,0.4969758158872758,MEDIUM,4,1805.21,165,395,131.33333333333334,112.0
13654.0,0.16406815214270215,LOW,9,5314.9400000000005,54,592,73.5,57.5
13655.0,0.5228927842354454,MEDIUM,6,2280.5100000000007,23,477,95.2,127.0
13656.0,0.5831328186588925,MEDIUM,4,1078.85,73,430,143.0,162.0
13658.0,0.4698974406007706,MEDIUM,5,4319.629999999999,113,468,116.75,117.0
13659.0,0.3061457270695383,LOW,12,4884.68,114,455,41.0,24.0
13662.0,0.30961973407880405,LOW,10,1868.79,121,446,49.44444444444444,47.0
13663.0,0.5336986230688234,MEDIUM,5,2047.51,88,467,116.5,119.5
13665.0,0.5620512727638579,MEDIUM,3,1711.66,295,117,58.5,58.5
13666.0,0.6183809121131982,MEDIUM,4,107.29999999999998,196,448,149.0,132.0
13668.0,0.06095018638423224,LOW,30,11539.62,22,614,20.689655172413797,19.0
13669.0,0.41927965415465945,MEDIUM,2,243.15,58,257,257.0,257.0
13672.0,0.6146259117319174,MEDIUM,3,419.92,210,429,214.0,214.0
13675.0,0.5233919299792719,MEDIUM,2,486.8200000000001,60,133,133.0,133.0
13676.0,0.8653572589486933,HIGH,2,243.9,448,80,80.0,80.0
13677.0,0.6485396595979432,MEDIUM,2,551.2400000000001,313,115,115.0,115.0
13679.0,0.8746882602385581,HIGH,3,281.26000000000005,402,241,120.5,120.5
13680.0,0.3427830039570522,LOW,10,10092.14,246,397,43.66666666666666,26.0
13684.0,0.5868573940628362,MEDIUM,4,594.88,194,335,111.0,104.0
13686.0,0.5752554523070826,MEDIUM,3,409.04,91,218,109.0,109.0
13692.0,0.2636832401564596,LOW,4,2497.66,122,206,68.33333333333333,22.0
13693.0,0.5101741087258024,MEDIUM,9,2011.82,283,358,44.25,20.0
13694.0,0.055256950019134006,LOW,132,176512.71000000002,16,627,4.496183206106871,1.0
13695.0,0.3245310530686098,LOW,13,2033.67,7,479,39.583333333333336,16.5
13696.0,0.6031641298857879,MEDIUM,3,2020.4,330,244,121.5,121.5
13698.0,0.8930378496389401,HIGH,2,451.73,505,85,85.0,85.0
13699.0,0.6999163078870352,MEDIUM,2,764.15,64,395,395.0,395.0
13700.0,0.2698900988757291,LOW,11,1983.11,1,578,57.5,42.5
13703.0,0.6979046304134712,MEDIUM,2,425.56,227,96,96.0,96.0
13705.0,0.36292006456596526,LOW,6,1528.0099999999998,53,479,95.2,68.0
13706.0,0.7829719726252601,HIGH,2,631.1700000000001,211,324,324.0,324.0
13707.0,0.36181323694922274,LOW,5,3365.86,176,269,67.0,77.0
13709.0,0.17299372310099462,LOW,10,4182.51,10,595,65.77777777777777,70.0
13710.0,0.7992478602426875,HIGH,2,329.04,332,188,188.0,188.0
13711.0,0.3293643552365536,LOW,9,1792.2600000000002,127,505,62.75,35.0
13712.0,0.7966089390855291,HIGH,2,766.4200000000001,155,364,364.0,364.0
13713.0,0.6533188514368972,MEDIUM,3,740.76,317,174,87.0,87.0
13715.0,0.5456010794971258,MEDIUM,17,8153.040000000001,190,357,21.8125,19.5
13717.0,0.27148637005830556,LOW,6,1274.28,37,356,70.8,57.0
13718.0,0.6474181215703565,MEDIUM,2,306.55,155,49,49.0,49.0
13719.0,0.26282805927825936,LOW,8,2080.14,114,365,51.71428571428572,29.0
13720.0,0.3121548598258816,LOW,4,799.9,25,138,45.333333333333336,59.0
13722.0,0.1722452447667204,LOW,10,5635.41,40,514,57.0,28.0
13723.0,0.5090611733747993,MEDIUM,6,1194.0800000000002,126,394,78.6,50.0
13725.0,0.24952521807011055,LOW,7,1865.7,78,139,22.83333333333333,17.5
13727.0,0.6509900355263645,MEDIUM,6,740.6700000000001,520,118,23.4,28.0
13728.0,0.10641495572523463,LOW,15,2636.0500000000006,16,622,43.785714285714285,37.5
13729.0,0.7606202515943836,HIGH,3,724.7300000000002,344,248,123.5,123.5
13730.0,0.3997634818921306,LOW,2,752.6,44,25,25.0,25.0
13731.0,0.6504712063881564,MEDIUM,2,610.59,128,27,27.0,27.0
13733.0,0.7706067411690372,HIGH,2,487.03,319,324,324.0,324.0
13734.0,0.931610723955485,HIGH,4,6695.69,417,94,31.0,9.0
13735.0,0.15895214166049434,LOW,11,8288.92,84,550,54.6,40.5
13736.0,0.3241307143546146,LOW,6,2380.2,169,473,94.2,85.0
13740.0,0.5453587183850646,MEDIUM,5,1582.77,149,496,123.75,125.0
13741.0,0.5037923979934009,MEDIUM,2,363.13000000000005,92,33,33.0,33.0
13742.0,0.1066921149365505,LOW,10,2632.5700000000006,71,157,17.11111111111111,16.0
13743.0,0.28887477443330123,LOW,5,912.1199999999998,16,151,37.25,40.0
13744.0,0.5866814381033741,MEDIUM,2,1080.52,4,197,197.0,197.0
13745.0,0.8156318281897936,HIGH,2,777.36,71,383,383.0,383.0
13747.0,0.8259284325165187,HIGH,2,169.79999999999998,282,51,51.0,51.0
13748.0,0.2272661355959315,LOW,9,2064.35,4,642,80.0,17.5
13750.0,0.16004225405868283,LOW,10,3271.55,49,476,52.44444444444444,37.0
13752.0,0.3975790948591954,LOW,7,1579.8300000000002,33,403,66.83333333333333,29.5
13753.0,0.5386299065076171,MEDIUM,4,2094.57,196,449,149.33333333333334,85.0
13754.0,0.5526392976037616,MEDIUM,3,447.05,60,285,142.0,142.0
13756.0,0.08361356120036557,LOW,17,6438.76,2,630,38.8125,28.0
13758.0,0.13225387098802033,LOW,13,7859.1,110,537,44.333333333333336,32.5
13760.0,0.5697775705269327,MEDIUM,4,1211.94,165,336,112.0,131.0
13761.0,0.34839769013534594,LOW,5,1373.23,88,476,118.75,76.5
13762.0,0.4265154187540547,MEDIUM,5,2472.48,127,479,119.25,43.5
13763.0,0.6291824095942687,MEDIUM,2,3502.48,326,17,17.0,17.0
13764.0,0.3923971097510958,LOW,5,2343.49,53,498,124.25,133.0
13767.0,0.055256950019134006,LOW,64,26359.58,17,629,9.555555555555555,5.0
13768.0,0.9407979601657095,HIGH,2,875.97,635,4,4.0,4.0
13769.0,0.07929377417366934,LOW,18,4858.23,1,631,36.70588235294117,33.0
13770.0,0.6995320266335714,MEDIUM,4,785.3700000000001,331,308,102.33333333333331,84.0
13771.0,0.282817162532049,LOW,7,4559.22,108,453,75.0,31.5
13772.0,0.3486973321715896,LOW,7,2660.36,5,557,92.33333333333331,91.0
13773.0,0.7453966957225531,HIGH,2,301.54,305,263,263.0,263.0
13776.0,0.7538396356324492,HIGH,2,623.98,337,0,0.0,0.0
13777.0,0.08066751134161147,LOW,52,36021.340000000004,38,608,11.509803921568627,11.0
13778.0,0.6405036779849136,MEDIUM,4,1124.4899999999998,12,462,153.66666666666666,42.0
13780.0,0.5083163147433036,MEDIUM,2,488.34,79,236,236.0,236.0
13781.0,0.6948502416307089,MEDIUM,3,778.8300000000002,159,470,234.5,234.5
13782.0,0.12229300077012345,LOW,10,1362.0100000000002,33,608,67.22222222222223,48.0
13783.0,0.7862571820798335,HIGH,4,1542.0899999999997,396,185,61.0,69.0
13784.0,0.09762718393933877,LOW,12,2571.59,3,356,31.90909090909091,19.0
13785.0,0.881653779285844,HIGH,4,542.49,337,31,10.0,0.0
13786.0,0.4554355468038129,MEDIUM,6,3127.99,276,368,73.4,26.0
13787.0,0.5842594277932976,MEDIUM,5,1019.86,273,330,82.25,94.5
13791.0,0.28886997661301944,LOW,2,1516.0,36,40,40.0,40.0
13792.0,0.608003999340681,MEDIUM,2,262.99999999999994,196,135,135.0,135.0
13795.0,0.5935815226650575,MEDIUM,4,836.2999999999998,297,249,82.33333333333333,101.0
13797.0,0.7284581866504163,HIGH,3,1179.45,345,210,105.0,105.0
13798.0,0.055256950019134006,LOW,95,67436.16,2,637,6.351063829787234,6.0
13799.0,0.1882815840061487,LOW,9,2803.57,25,527,65.5,34.5
13800.0,0.6840453006765094,MEDIUM,3,1679.56,218,427,213.0,213.0
13802.0,0.11377764492929887,LOW,19,26259.11,47,523,28.666666666666668,20.0
13803.0,0.6596671971857565,MEDIUM,3,1338.91,164,363,181.5,181.5
13804.0,0.26301107203801805,LOW,6,2098.74,5,340,67.6,44.0
13807.0,0.6870278141397106,MEDIUM,3,422.2000000000001,276,368,184.0,184.0
13808.0,0.35645698148108595,LOW,2,723.1,2,3,3.0,3.0
13809.0,0.6954607196914756,MEDIUM,3,679.6999999999999,214,155,77.0,77.0
13811.0,0.38149329981573554,LOW,3,814.5,92,55,27.0,27.0
13813.0,0.3318903133676291,LOW,5,1783.7500000000002,43,599,149.25,70.0
13814.0,0.7254582185758807,HIGH,3,2257.32,1,434,216.5,216.5
13815.0,0.205901338239328,LOW,6,6426.130000000001,81,493,98.4,88.0
13819.0,0.5366286208476486,MEDIUM,6,2642.3500000000004,210,436,86.8,10.0
13820.0,0.6759513294159089,MEDIUM,3,652.75,327,262,130.5,130.5
13821.0,0.46510572126458444,MEDIUM,6,1379.0800000000002,53,559,111.2,116.0
13823.0,0.30256210751050067,LOW,6,3096.21,0,632,126.0,107.0
13824.0,0.20262294224468858,LOW,11,3045.66,44,501,49.6,47.0
13825.0,0.8689251770041883,HIGH,2,255.59,530,108,108.0,108.0
13827.0,0.22188103266596337,LOW,2,300.75999999999993,42,9,9.0,9.0
13831.0,0.13384893035846032,LOW,16,5837.939999999999,47,590,38.86666666666667,21.0
13833.0,0.6059911257339329,MEDIUM,2,700.41,68,244,244.0,244.0
13834.0,0.9011701211534476,HIGH,2,324.19,485,92,92.0,92.0
13835.0,0.38174279881337336,LOW,5,798.0400000000001,64,490,122.0,82.0
13836.0,0.7290516029936355,HIGH,2,620.3700000000001,308,15,15.0,15.0
13837.0,0.5738588454939154,MEDIUM,2,266.59000000000003,120,105,105.0,105.0
13838.0,0.33500359650627964,LOW,9,1482.79,26,461,57.5,3.0
13842.0,0.10695230982439004,LOW,16,4098.99,64,505,33.2,30.0
13846.0,0.5275049040719264,MEDIUM,3,1106.66,151,157,78.0,78.0
13848.0,0.26167801666574514,LOW,8,3015.0,1,637,90.71428571428572,73.0
13849.0,0.5083950870896476,MEDIUM,4,2524.93,79,453,150.66666666666666,190.0
13851.0,0.3860195471436462,LOW,8,4606.46,4,584,82.85714285714286,46.0
13854.0,0.05328006045930395,LOW,34,10304.199999999995,1,608,17.939393939393938,14.0
13855.0,0.8176368947415763,HIGH,4,1310.34,409,230,76.0,95.0
13856.0,0.5001689928415185,MEDIUM,11,1142.03,77,450,44.5,19.5
13857.0,0.595393904871833,MEDIUM,6,1001.01,302,177,35.0,27.0
13859.0,0.6406898906000961,MEDIUM,2,515.8600000000001,235,203,203.0,203.0
13861.0,0.8347956883459662,HIGH,2,273.26,338,101,101.0,101.0
13862.0,0.2506933233159602,LOW,7,2128.03,17,281,46.333333333333336,45.0
13863.0,0.49870374957943153,MEDIUM,4,1239.55,156,345,114.66666666666669,76.0
13865.0,0.347370409767052,LOW,3,383.34,45,152,76.0,76.0
13869.0,0.252172204318626,LOW,10,7996.869999999999,32,567,62.66666666666666,60.0
13870.0,0.18974079961536736,LOW,12,5120.61,10,567,51.27272727272727,35.0
13871.0,0.10266990378887357,LOW,13,6095.24,1,626,51.75,31.0
13872.0,0.8759369460631761,HIGH,3,919.57,436,198,99.0,99.0
13873.0,0.38013288475811324,LOW,8,1038.92,28,526,74.57142857142857,73.0
13874.0,0.5383052261350554,MEDIUM,7,2049.15,267,314,52.0,39.0
13875.0,0.13512427604928257,LOW,13,4452.38,42,588,48.75,49.0
13877.0,0.8543118647447802,HIGH,2,332.4400000000001,379,219,219.0,219.0
13878.0,0.677110264116389,MEDIUM,3,1145.3300000000002,456,56,27.5,27.5
13880.0,0.18992063661725422,LOW,12,2754.8500000000004,54,416,37.45454545454545,41.0
13881.0,0.08915691790565085,LOW,34,37418.26,4,549,16.272727272727273,14.0
13883.0,0.25890142061211757,LOW,14,5628.32,127,512,39.0,28.0
13884.0,0.536373511619583,MEDIUM,8,1233.6799999999998,186,192,27.0,8.0
13885.0,0.32392425523972956,LOW,2,506.8,98,11,11.0,11.0
13888.0,0.3026354745989482,LOW,7,2001.59,28,455,75.5,84.5
13889.0,0.5254467762978509,MEDIUM,6,1991.23,1,593,118.2,63.0
13890.0,0.19401196777114704,LOW,6,1544.6799999999998,16,625,124.6,87.0
13891.0,0.6256178018107692,MEDIUM,3,859.21,287,203,101.5,101.5
13892.0,0.5732296331320668,MEDIUM,3,689.2,155,329,164.0,164.0
13895.0,0.5692503084589015,MEDIUM,4,2352.75,52,593,197.0,220.0
13897.0,0.5049860507460054,MEDIUM,2,849.56,347,238,238.0,238.0
13898.0,0.6897771215484761,MEDIUM,2,686.4,234,85,85.0,85.0
13900.0,0.4511219339145343,MEDIUM,6,1610.59,92,441,88.0,115.0
13901.0,0.15274817646205918,LOW,14,5461.419999999999,16,596,45.61538461538461,49.0
13902.0,0.9311603061119788,HIGH,5,34095.26,541,92,22.5,26.0
13908.0,0.2372389949533373,LOW,3,1461.61,35,149,74.5,74.5
13909.0,0.7830369265472069,HIGH,2,282.8499999999999,332,98,98.0,98.0
13911.0,0.09224474411328352,LOW,19,4091.71,53,503,27.444444444444443,22.0
13916.0,0.8467862759618426,HIGH,4,1275.81,372,211,70.33333333333333,77.0
13919.0,0.6610706994321541,MEDIUM,3,1189.02,30,419,209.0,209.0
13920.0,0.7537366506723645,HIGH,4,1774.6799999999998,340,130,43.0,38.0
13921.0,0.6256178018107692,MEDIUM,4,730.7000000000002,311,319,105.66666666666669,116.0
13922.0,0.6443866736041617,MEDIUM,3,865.1999999999999,260,115,57.5,57.5
13925.0,0.28327874567738204,LOW,4,678.25,1,42,14.0,13.0
13928.0,0.2203156226837553,LOW,2,225.45,15,26,26.0,26.0
13929.0,0.1981380987053315,LOW,11,3494.1,78,525,52.3,46.5
13931.0,0.2698172163671656,LOW,11,5257.379999999999,4,640,63.7,32.0
13933.0,0.3909188547690665,LOW,2,608.7899999999998,18,39,39.0,39.0
13935.0,0.800494282810763,HIGH,3,6116.92,505,55,27.5,27.5
13936.0,0.46603412982890957,MEDIUM,3,939.66,88,234,116.5,116.5
13937.0,0.5902048206325403,MEDIUM,2,880.13,78,233,233.0,233.0
13939.0,0.44750692631612554,MEDIUM,6,1382.62,17,503,100.4,97.0
13940.0,0.29783300041009486,LOW,2,391.06,25,27,27.0,27.0
13941.0,0.12354616149982683,LOW,13,7745.48,80,551,45.41666666666666,26.0
13945.0,0.6634481451060301,MEDIUM,2,854.1499999999999,303,85,85.0,85.0
13946.0,0.4984969426722856,MEDIUM,5,1800.63,110,534,133.0,104.0
13948.0,0.6713816039826187,MEDIUM,4,548.76,269,374,124.66666666666669,87.0
13951.0,0.43241889279949924,MEDIUM,3,674.4499999999998,85,118,58.5,58.5
13952.0,0.3442815868113712,LOW,14,12823.521,126,505,38.38461538461539,39.0
13953.0,0.1184376945161305,LOW,10,5729.36,24,612,67.55555555555556,64.0
13955.0,0.479926472758408,MEDIUM,3,544.0699999999999,63,220,110.0,110.0
13956.0,0.3904513360375951,LOW,3,676.07,47,133,66.5,66.5
13957.0,0.6956511045382552,MEDIUM,3,458.25,326,240,120.0,120.0
13958.0,0.5126454189649329,MEDIUM,8,4709.23,288,354,50.285714285714285,51.0
13959.0,0.5591755934000513,MEDIUM,5,808.1700000000001,190,230,57.0,58.5
13962.0,0.6675283620639603,MEDIUM,2,310.8500000000001,154,190,190.0,190.0
13963.0,0.7131059029615843,HIGH,17,2860.57,217,288,17.5625,17.5
13964.0,0.7213608125659626,HIGH,2,438.9,296,43,43.0,43.0
13965.0,0.8472423728932124,HIGH,3,996.61,385,226,113.0,113.0
13967.0,0.7580842654007438,HIGH,2,166.3,54,250,250.0,250.0
13969.0,0.06452739959611105,LOW,28,7832.52,16,517,18.703703703703702,14.0
13970.0,0.6546389863231615,MEDIUM,2,846.55,295,51,51.0,51.0
13971.0,0.19063642737865058,LOW,12,3895.21,15,576,52.0,53.0
13975.0,0.16152063496728056,LOW,10,4261.83,37,547,60.22222222222222,60.0
13976.0,0.5416723104652366,MEDIUM,4,1192.36,115,461,153.33333333333334,83.0
13979.0,0.4732665178122344,MEDIUM,6,2510.0600000000004,302,343,68.2,68.0
13980.0,0.4529427251539926,MEDIUM,4,568.6800000000001,348,216,71.66666666666667,78.0
13982.0,0.20612175425030912,LOW,8,3312.62,72,525,74.42857142857143,38.0
13983.0,0.10695230982439004,LOW,17,5831.52,96,543,33.4375,36.0
13984.0,0.19548555516946386,LOW,11,1792.62,35,606,60.1,50.5
13985.0,0.14868920243576272,LOW,14,5733.77,16,560,42.61538461538461,27.0
13987.0,0.7231993548362323,HIGH,2,682.54,288,21,21.0,21.0
13988.0,0.3573727105267118,LOW,5,2533.34,71,463,115.25,90.5
13989.0,0.4328111256862693,MEDIUM,4,1656.65,148,324,108.0,76.0
13992.0,0.8109048319221389,HIGH,2,142.7,289,82,82.0,82.0
13993.0,0.10662585885816202,LOW,16,5556.76,9,636,42.0,44.0
13994.0,0.3843143331402817,LOW,2,419.56000000000006,14,42,42.0,42.0
13995.0,0.1478098984637246,LOW,12,3380.2200000000003,24,605,54.63636363636363,45.0
13996.0,0.7597826854508465,HIGH,2,895.7600000000001,295,13,13.0,13.0
13997.0,0.8601943597467027,HIGH,3,376.46,428,31,15.5,15.5
13998.0,0.5705603786476422,MEDIUM,3,566.7,355,129,64.5,64.5
13999.0,0.053647309977183276,LOW,26,8469.42,4,638,25.12,20.0
14000.0,0.43170428662860705,MEDIUM,5,2046.34,120,526,131.25,117.5
14001.0,0.3517410126583771,LOW,8,3494.9100000000003,141,260,36.85714285714285,23.0
14002.0,0.46781434927585935,MEDIUM,2,529.7299999999999,43,22,22.0,22.0
14004.0,0.14529922009715268,LOW,9,4879.07,7,337,41.875,30.0
14005.0,0.3764639252609552,LOW,3,696.5599999999998,42,81,40.5,40.5
14006.0,0.322583172314798,LOW,7,2196.6700000000005,24,536,89.16666666666667,63.5
14009.0,0.46603412982890957,MEDIUM,3,1099.91,107,264,132.0,132.0
14010.0,0.8197993687749292,HIGH,2,445.15,474,0,0.0,0.0
14011.0,0.8745954813109907,HIGH,2,457.8200000000001,389,127,127.0,127.0
14013.0,0.47442433528313266,MEDIUM,5,1084.5700000000002,19,513,128.0,117.0
14014.0,0.5996404735126963,MEDIUM,2,1443.03,285,200,200.0,200.0
14016.0,0.18032403022444554,LOW,11,11403.41,70,538,53.4,47.0
14019.0,0.331875683184457,LOW,2,800.5300000000002,7,39,39.0,39.0
14020.0,0.8739666348418248,HIGH,2,606.2099999999999,385,52,52.0,52.0
14021.0,0.3476765512764285,LOW,7,1716.58,64,437,72.33333333333333,53.5
14022.0,0.662739031926944,MEDIUM,2,792.15,134,261,261.0,261.0
14024.0,0.4245352605905819,MEDIUM,3,645.7399999999999,30,269,134.0,134.0
14025.0,0.8163808678333575,HIGH,8,4057.900000000001,373,119,16.571428571428573,15.0
14026.0,0.8642175597431232,HIGH,2,713.11,379,154,154.0,154.0
14028.0,0.8786895848999138,HIGH,3,10396.5,459,0,0.0,0.0
14030.0,0.0658107094152326,LOW,18,6820.46,30,607,35.294117647058826,17.0
14031.0,0.084558452842852,LOW,38,31359.68,35,609,16.054054054054053,13.0
14032.0,0.17510593401674593,LOW,11,3416.1900000000005,77,556,55.2,34.5
14034.0,0.6035070199822375,MEDIUM,2,473.91,66,0,0.0,0.0
14035.0,0.21129838741966953,LOW,7,2203.99,16,505,83.5,75.5
14037.0,0.43312945729293545,MEDIUM,6,836.9500000000002,85,556,110.6,113.0
14038.0,0.5262055639388463,MEDIUM,4,2595.92,53,529,176.0,189.0
